wl,orient_000,orient_010,orient_020,orient_030,orient_040,orient_050,orient_060,orient_070,orient_080,orient_090,orient_100,orient_110,orient_120,orient_130,orient_140,orient_150,orient_160,orient_170,orient_180
300,0.000394627,0.000148746,0.000572255,0.000256569,0.000303843,0.000215373,0.000417804,0.000372804,0.000601058,0.000802519,0.001000479,0.0011837,0.0005617,0.000226472,0.00013751,0.000513157,0.000271863,0.000196548,0.000382157
301,0.000437545,0.000157495,0.000594311,0.000311538,0.000330848,0.000193185,0.000445823,0.000463505,0.000676176,0.000946296,0.000967779,0.000906197,0.001217769,0.00024437,0.000192529,0.000511806,0.000349604,0.000262529,0.000430991
302,0.000520903,0.000271887,0.000585901,0.000323099,0.000431069,0.000274116,0.000542116,0.000421887,0.000696312,0.000731321,0.001253624,0.000697619,0.001129561,0.000277329,0.000293953,0.000561329,0.000386655,0.000346691,0.000481704
303,0.00051125,0.000286667,0.000550084,0.000330584,0.000407667,0.0002795,0.00061975,0.000380334,0.0006975,0.001021475,0.00052929,0.001561085,0.000837195,0.000311333,0.000312417,0.00053,0.000349917,0.000322833,0.00052025
304,0.000455681,0.000282034,0.000469202,0.000290004,0.000330845,0.00020492,0.000565521,0.000292761,0.000602168,0.000864794,0.000396576,0.001278586,0.001295804,0.000321517,0.000288319,0.000487038,0.000240597,0.000290761,0.000476168
305,0.000493983,0.000323777,0.000495008,0.000253975,0.000320851,0.000253165,0.000615835,0.00024505,0.000589132,0.000803863,0.000695935,0.001304908,0.000359055,0.000397628,0.000287388,0.000557529,0.000256868,0.000290132,0.000466504
306,0.000534592,0.000298255,0.000520112,0.000283592,0.000321507,0.00020269,0.000598423,0.000257408,0.000604042,0.001345283,0.001288933,0.001130514,0.001289263,0.000412099,0.000300282,0.000615661,0.000296549,0.000283267,0.000510238
307,0.000621066,0.00029455,0.000600099,0.000384132,0.000393066,0.000286542,0.000669387,0.000305369,0.000682926,0.001433488,0.000922497,0.001512101,0.001291815,0.000449435,0.000362623,0.000771461,0.000346664,0.000316173,0.000511066
308,0.00068396,0.00036392,0.00065004,0.000442402,0.000497858,0.000346839,0.000775721,0.00037744,0.000763338,0.001297639,0.001144579,0.000763041,0.00135125,0.000450241,0.0004006,0.000890279,0.000440099,0.000337823,0.00058374
309,0.000792763,0.000438475,0.000815152,0.000609136,0.000594848,0.000445186,0.000878882,0.00053095,0.000971256,0.001008619,0.000975205,0.001131455,0.001321319,0.000560678,0.000492695,0.001026932,0.000471391,0.000367848,0.000785932
310,0.000861096,0.000480319,0.000894278,0.000625271,0.000651468,0.000517866,0.00095636,0.000642427,0.001163096,0.001478318,0.000514397,0.001112164,0.001337777,0.000660732,0.000506751,0.001091691,0.000448461,0.000406271,0.000831022
311,0.001029219,0.000621195,0.001058448,0.000701448,0.00081085,0.000610544,0.001119137,0.000832448,0.001424846,0.001949804,0.001113724,0.001479617,0.001615477,0.000825336,0.000586515,0.001236107,0.000560369,0.000503651,0.001032278
312,0.001158225,0.00069488,0.00117099,0.000720932,0.000930408,0.000624763,0.00117758,0.000848052,0.001544579,0.00168139,0.001006169,0.00169441,0.001335351,0.00095305,0.000672346,0.001338048,0.000592227,0.000594283,0.001135994
313,0.001366859,0.000829578,0.001304956,0.000843593,0.001057081,0.000665978,0.001347882,0.000919674,0.001757985,0.001894196,0.000980572,0.001731055,0.001260464,0.001075363,0.000785733,0.001471652,0.000752348,0.000765267,0.0012662
314,0.001482866,0.000871527,0.001481121,0.000941362,0.001211182,0.000763617,0.001524002,0.001016354,0.001836061,0.001612523,0.001175299,0.002010744,0.001460189,0.001223129,0.000890564,0.001614648,0.000884866,0.000858136,0.001464189
315,0.001760242,0.000997621,0.001787747,0.00112185,0.001442044,0.000825966,0.001849088,0.001153737,0.002165938,0.002795447,0.001211767,0.002323502,0.001844287,0.001456775,0.00099301,0.001929242,0.001001351,0.000991928,0.001765201
316,0.001969749,0.001146896,0.002023749,0.001330945,0.001614657,0.00093466,0.002093126,0.001346611,0.002469224,0.002909144,0.001856383,0.002464224,0.001757564,0.001582893,0.001148948,0.002149893,0.001182467,0.001133709,0.001978936
317,0.002318112,0.001354762,0.002430145,0.00163015,0.001974667,0.00117426,0.002582965,0.001618705,0.002925429,0.003264474,0.002274481,0.002878748,0.002662753,0.00191817,0.00136853,0.002575823,0.001445634,0.00134753,0.002424842
318,0.002722535,0.001623387,0.002876125,0.001919592,0.002332946,0.001343443,0.003075888,0.001901592,0.003544392,0.003676986,0.002583785,0.003633648,0.002857984,0.002179505,0.001575004,0.002951507,0.001658269,0.001650769,0.002762035
319,0.003338121,0.00196331,0.003534774,0.002338542,0.00284339,0.001620695,0.003673198,0.002307234,0.004371622,0.003604884,0.002524271,0.00380547,0.002985313,0.002642736,0.001948464,0.003570044,0.002075004,0.002082619,0.003306775
320,0.004078761,0.002344315,0.004278728,0.002833024,0.003472715,0.001992929,0.004428002,0.002788379,0.005263823,0.005060336,0.002692043,0.005064302,0.003689684,0.003271295,0.002311397,0.004243004,0.002531203,0.002541218,0.003958876
321,0.004870047,0.002853262,0.00516724,0.003400011,0.004174602,0.002406068,0.005223341,0.003355194,0.006384387,0.005467447,0.003841786,0.005370585,0.003568011,0.003894659,0.00279133,0.005038398,0.003005068,0.003080183,0.004654692
322,0.005152933,0.003007604,0.005485499,0.003565571,0.004375257,0.002564455,0.005441211,0.003519012,0.006659165,0.005355992,0.004170713,0.006595209,0.004536883,0.004156843,0.003003872,0.005311933,0.003188869,0.003206581,0.004849089
323,0.006304528,0.003729597,0.006757458,0.004344986,0.005382944,0.003217514,0.006718222,0.00434475,0.008236805,0.006930618,0.004702579,0.007892607,0.005131886,0.005103139,0.003720305,0.006552847,0.003915597,0.003924097,0.005986528
324,0.006999647,0.004178918,0.007475477,0.004807357,0.005949769,0.003574104,0.007460081,0.004864384,0.009172281,0.00793964,0.0049333,0.008424987,0.005803504,0.005656732,0.004158352,0.007384959,0.004350378,0.004346373,0.006727546
325,0.008341787,0.004958132,0.008994864,0.0057182,0.007106981,0.004233454,0.008963345,0.005823106,0.01093534,0.008708623,0.005616545,0.009974762,0.006232564,0.006805933,0.004967484,0.008847577,0.005197762,0.005212299,0.008086899
326,0.009334516,0.005608423,0.010123029,0.006484094,0.008023332,0.004787015,0.010104647,0.006522883,0.012311213,0.010521206,0.006571712,0.01062549,0.007613776,0.007619356,0.005591015,0.009993042,0.005814291,0.00585462,0.009196425
327,0.010300266,0.006176709,0.011106968,0.007140167,0.008830971,0.005268078,0.011048252,0.007145656,0.013445269,0.011306271,0.00749133,0.011729107,0.00798297,0.008362971,0.006159276,0.010947014,0.006358386,0.006462088,0.010078305
328,0.011770328,0.006987491,0.01276171,0.008149499,0.010109725,0.006027165,0.012597252,0.008115417,0.015327806,0.012205735,0.007632212,0.013516944,0.008712489,0.009541453,0.007041036,0.012475682,0.007232008,0.007384522,0.011451595
329,0.013471995,0.007939193,0.014513261,0.009312134,0.011521032,0.006882071,0.014345791,0.009213541,0.017452938,0.014041435,0.008590865,0.015603526,0.009798376,0.010817173,0.008025703,0.014218219,0.008244337,0.008324377,0.012977686
330,0.013487339,0.007892219,0.014513732,0.009224737,0.01144769,0.00684355,0.014286572,0.009202467,0.017349909,0.014157085,0.009207039,0.015804007,0.009909231,0.010751618,0.007954835,0.014158224,0.008212431,0.008340234,0.012907271
331,0.01410266,0.008257859,0.015257246,0.009643031,0.011947182,0.007135376,0.014945553,0.009647854,0.018142724,0.014684713,0.00902523,0.015962391,0.010835892,0.011210279,0.008305596,0.014819885,0.008657284,0.008750225,0.013526972
332,0.014180316,0.008305895,0.015269634,0.009668318,0.011937844,0.007090948,0.014941528,0.009617528,0.018165634,0.015463922,0.009340891,0.015675026,0.010161684,0.011200896,0.008317686,0.014865108,0.00867137,0.008765579,0.013569737
333,0.014309709,0.008461653,0.015508098,0.009815244,0.012065355,0.007225917,0.015069188,0.009731757,0.018314411,0.014995903,0.010040681,0.01671826,0.010811549,0.011355571,0.008418494,0.015064154,0.008768924,0.008961452,0.013784793
334,0.014601808,0.008641394,0.01586772,0.01007999,0.012391836,0.00736974,0.015389423,0.009875289,0.018646105,0.015793844,0.010196446,0.016985075,0.010881589,0.011628105,0.008678932,0.015461672,0.00898851,0.009212202,0.014137749
335,0.014543276,0.008618189,0.015806279,0.010074189,0.01236822,0.007337152,0.015335293,0.009774086,0.018601234,0.015734141,0.009814783,0.016922405,0.010475673,0.011591245,0.008649124,0.01541821,0.008910083,0.009230179,0.014126289
336,0.014851712,0.008845591,0.016208662,0.010370826,0.01266521,0.007540616,0.015701018,0.009970377,0.018986616,0.015248746,0.010708767,0.016932835,0.010678243,0.011878854,0.008845854,0.015774709,0.009091879,0.009518399,0.014499089
337,0.014876851,0.008807533,0.016210006,0.010385862,0.012693946,0.007468593,0.015686056,0.009978568,0.018957773,0.015874388,0.010616602,0.017434207,0.011293579,0.011837385,0.008847876,0.015769385,0.009072996,0.009526081,0.014511872
338,0.014553619,0.008577544,0.015756891,0.010097484,0.012343879,0.007232082,0.015252293,0.009700804,0.018471423,0.015744692,0.010022298,0.016372029,0.010599433,0.011493749,0.008591012,0.01528942,0.008792209,0.009237547,0.014089755
339,0.014898015,0.008726977,0.016107619,0.010333344,0.012679718,0.007372596,0.015607466,0.009962611,0.018900519,0.015795976,0.010012823,0.017229771,0.010940011,0.011762,0.008774359,0.015687199,0.008989756,0.009424336,0.014421993
340,0.015640786,0.009146926,0.016898004,0.010801548,0.013297895,0.007725512,0.01635419,0.010481916,0.01977407,0.016253602,0.010876806,0.017935964,0.011317579,0.012353807,0.009161165,0.01643233,0.009442295,0.009879221,0.01514459
341,0.015738894,0.009218398,0.017024527,0.010831398,0.013363033,0.007814354,0.01647071,0.010522488,0.019927248,0.016453672,0.010816721,0.018165018,0.011748026,0.012485758,0.009230721,0.0165358,0.009501991,0.009918354,0.015278165
342,0.016124775,0.009479391,0.017480709,0.011071252,0.013676808,0.008027146,0.016916821,0.010796702,0.020469066,0.01674727,0.01105048,0.018430323,0.011892677,0.012823291,0.009448874,0.016991093,0.009739695,0.01014753,0.015685954
343,0.01585944,0.00934296,0.017167076,0.010850598,0.013424877,0.007878719,0.016603355,0.010571598,0.020101636,0.016476629,0.010332311,0.017710417,0.01116761,0.012568634,0.009285719,0.016674513,0.009573319,0.009933638,0.015391955
344,0.015585651,0.009227407,0.016871224,0.010660996,0.013259586,0.007721341,0.016309585,0.010395915,0.019783273,0.016797364,0.010944228,0.017508649,0.011274216,0.012324242,0.009150964,0.016362601,0.009379062,0.009749243,0.015128552
345,0.015274107,0.009041808,0.01656143,0.010453504,0.013010367,0.007533205,0.016002269,0.010197225,0.019435896,0.015679589,0.010786179,0.017892659,0.010962574,0.0120452,0.008936137,0.016068548,0.009173945,0.009594293,0.014763945
346,0.015126319,0.008956746,0.016398696,0.010412384,0.012945928,0.007451188,0.015826667,0.010083544,0.019257015,0.015828845,0.010623601,0.01692667,0.011520632,0.011947536,0.008861362,0.015952094,0.009100797,0.009532942,0.014599312
347,0.015284297,0.009077169,0.016563201,0.010559014,0.013055781,0.007542936,0.015984169,0.010211452,0.019462968,0.015889983,0.010248417,0.017294465,0.011470194,0.012096795,0.008950233,0.016122544,0.009193078,0.009655311,0.014782904
348,0.015481145,0.009197703,0.016831355,0.01073545,0.013193428,0.007682594,0.016255972,0.010355551,0.019777602,0.016090768,0.010610783,0.017467983,0.011050159,0.012274384,0.009090529,0.016408972,0.009331479,0.009814493,0.015033167
349,0.016270136,0.009654982,0.017657446,0.011264156,0.013846407,0.008057874,0.017056684,0.01085971,0.020729038,0.017495538,0.010809782,0.018110595,0.011589439,0.012856297,0.009541674,0.017192479,0.009823743,0.010303708,0.015768787
350,0.016492076,0.009763825,0.017888338,0.011350913,0.013987726,0.008136813,0.017279976,0.010983051,0.020979363,0.017721917,0.011256081,0.018946105,0.011977932,0.012967901,0.009658563,0.017382726,0.009933038,0.010447138,0.016031113
351,0.016729731,0.009897179,0.018174761,0.011536526,0.014181612,0.00822572,0.017592044,0.011139466,0.02127482,0.017764325,0.01160309,0.018638256,0.012067256,0.013112212,0.009822209,0.017641186,0.010060694,0.010591265,0.016264044
352,0.017096945,0.010075262,0.018543879,0.011785103,0.014461244,0.008337982,0.017944103,0.011331411,0.021665402,0.018238884,0.01200418,0.019914757,0.012520805,0.013380262,0.010009411,0.018003318,0.010249047,0.010788411,0.016560664
353,0.01749775,0.010325468,0.018959654,0.012093654,0.014848408,0.008583199,0.018353756,0.011603073,0.022241912,0.018647705,0.012061186,0.019438847,0.012935527,0.013763684,0.010250282,0.018488541,0.010480402,0.011040378,0.017008966
354,0.017941517,0.010536488,0.019366017,0.012399345,0.015151745,0.008825116,0.018753517,0.011899887,0.022811046,0.018800348,0.012527867,0.020253337,0.012747332,0.014089617,0.010453216,0.018905831,0.010703745,0.011301831,0.017360574
355,0.01831366,0.01074959,0.019774322,0.012644463,0.015443998,0.009055041,0.019142322,0.012145266,0.023292053,0.018879933,0.012595552,0.020669808,0.013497352,0.014441602,0.010664168,0.019297223,0.01093535,0.011564266,0.017705238
356,0.018092758,0.010586162,0.0195465,0.012477421,0.015304293,0.008983621,0.018897503,0.011986445,0.023082041,0.018854614,0.012470115,0.02093743,0.013026969,0.01428311,0.010546776,0.019072065,0.010838445,0.01144129,0.017509348
357,0.017296303,0.010108784,0.018686038,0.011940121,0.014604878,0.008563905,0.01806306,0.011429927,0.022032219,0.018242229,0.012074477,0.019259758,0.012378923,0.013623971,0.010104519,0.018181253,0.010351419,0.01095537,0.016723281
358,0.016516242,0.009707713,0.017917304,0.011430868,0.014061116,0.008173578,0.017345179,0.010910905,0.021037651,0.017746566,0.011710842,0.01907565,0.012359486,0.013047037,0.00968773,0.017414308,0.009918759,0.010500825,0.016055146
359,0.016326286,0.009629021,0.017720806,0.01130023,0.013998598,0.008061486,0.017188688,0.010796674,0.020879313,0.017052811,0.010800074,0.018675223,0.011826234,0.012945813,0.009590049,0.01722248,0.009827903,0.01039223,0.015895077
360,0.016697915,0.009875858,0.018095066,0.011538126,0.014293845,0.008215918,0.017523997,0.011074706,0.021298915,0.017931873,0.011691658,0.019056967,0.011868889,0.013224836,0.009793823,0.017572135,0.010008823,0.010580057,0.016188113
361,0.017096879,0.010078279,0.018513199,0.011759579,0.014625561,0.008387184,0.017971105,0.011369259,0.021790669,0.017638816,0.011419825,0.019283463,0.012094771,0.013531598,0.009986563,0.018006181,0.01024175,0.01080375,0.01653288
362,0.017777978,0.010440775,0.019187079,0.012197461,0.015096011,0.008717405,0.018609438,0.011821225,0.022613214,0.018533537,0.012019118,0.02047082,0.01324141,0.014022528,0.010327955,0.018637877,0.010608551,0.011195214,0.01707927
363,0.018435081,0.010812293,0.019836575,0.012638181,0.015614249,0.009023507,0.019253676,0.012264484,0.023406261,0.018903783,0.012704954,0.020633307,0.013290945,0.014498664,0.010698372,0.019330103,0.010967035,0.011573484,0.017737519
364,0.019089298,0.01124862,0.020538192,0.013059644,0.016191433,0.009350673,0.019993059,0.012689251,0.024317159,0.020271084,0.013161755,0.021948956,0.014120837,0.0150433,0.011086358,0.020066401,0.011358646,0.012021329,0.018411482
365,0.020133007,0.011894458,0.0216578,0.013789512,0.017072044,0.009882042,0.021075115,0.013377735,0.025648862,0.021335667,0.013447908,0.022190956,0.014365302,0.015843928,0.011711727,0.021136684,0.012017189,0.012694027,0.019454322
366,0.020773031,0.012299973,0.022422817,0.014298262,0.017695521,0.010231912,0.021804381,0.013834728,0.026509266,0.022088491,0.013500802,0.023171273,0.015384227,0.016388483,0.012168881,0.021891663,0.012396102,0.013138041,0.020111993
367,0.02157322,0.012771204,0.023355408,0.014859314,0.01834805,0.010673059,0.022673083,0.014410802,0.027552458,0.022904684,0.014375071,0.024822516,0.015456501,0.017003707,0.012664794,0.02274563,0.012913332,0.01370105,0.020850075
368,0.022384301,0.013158618,0.024189473,0.015449138,0.018934896,0.011070415,0.023453046,0.014925234,0.028512183,0.023031987,0.015163192,0.025373263,0.01615812,0.017587931,0.013122569,0.023499746,0.013391459,0.0141796,0.021597543
369,0.022898369,0.013455832,0.02473741,0.01577804,0.019316282,0.011309873,0.023998658,0.015271618,0.029126202,0.023956337,0.015308141,0.026232158,0.016993601,0.017956161,0.013411242,0.024011698,0.013637242,0.014517785,0.022034913
370,0.022673978,0.013347593,0.02449112,0.015628549,0.019128604,0.011172495,0.023784669,0.015092011,0.028865648,0.023727458,0.015069236,0.025280943,0.01664112,0.017826801,0.013246571,0.023757516,0.013514495,0.014381604,0.021850284
371,0.022757418,0.013364917,0.024519881,0.015690842,0.01917635,0.011173917,0.023866714,0.01508391,0.028941192,0.023412567,0.015685792,0.025210278,0.016604659,0.017900592,0.013245455,0.023757979,0.013496645,0.014397835,0.021903176
372,0.022280566,0.013125435,0.024069261,0.015402391,0.018865935,0.010972131,0.023422087,0.014797935,0.028369131,0.023326177,0.015382843,0.025550646,0.016410439,0.017568783,0.01298437,0.023310935,0.013209261,0.014100826,0.021460283
373,0.021199428,0.012494523,0.022950874,0.014703513,0.018016733,0.010456749,0.022282777,0.014108416,0.027053794,0.021823416,0.014276178,0.023609891,0.015697583,0.016796346,0.012396797,0.022219487,0.01261498,0.013408018,0.020445691
374,0.020414206,0.012012686,0.022077718,0.01415681,0.017326999,0.010074585,0.021412311,0.013555792,0.026050376,0.02152249,0.013931746,0.023119273,0.015339946,0.016147653,0.011984443,0.021352431,0.01211789,0.012874261,0.019679268
375,0.01991998,0.011794133,0.021591114,0.013861964,0.016980452,0.009845472,0.020889827,0.013277811,0.025536622,0.02091838,0.013599076,0.022222936,0.014239203,0.015786811,0.011713811,0.020959062,0.011870964,0.012548114,0.01923698
376,0.020447601,0.012122239,0.022185449,0.014241996,0.017482935,0.010120134,0.021487207,0.013650118,0.026304388,0.021756553,0.013842193,0.022729158,0.014726836,0.016236042,0.012052588,0.021651146,0.012221739,0.012982542,0.019773753
377,0.021793377,0.012922881,0.02355965,0.015173242,0.018581751,0.010785733,0.022896614,0.014504021,0.02803352,0.022629245,0.014928259,0.024230843,0.016276707,0.017286398,0.012826873,0.023045562,0.013009748,0.013851234,0.021071775
378,0.023002068,0.013716601,0.024859393,0.016048652,0.019645545,0.011395633,0.024241278,0.015383156,0.029660693,0.023962109,0.015982822,0.026056581,0.016869625,0.018293933,0.013555149,0.02438752,0.013805811,0.014689041,0.022299163
379,0.023834913,0.014184065,0.025757608,0.016637306,0.020337442,0.011811072,0.025111316,0.015972499,0.030645676,0.024511611,0.015950706,0.02657276,0.017270052,0.018947858,0.014076574,0.025189987,0.014315797,0.015245791,0.023142503
380,0.024195628,0.014397577,0.026110576,0.016842418,0.020599629,0.011957524,0.025460681,0.016166471,0.031022784,0.025479541,0.016417445,0.027432787,0.017579267,0.019182682,0.014285894,0.025416151,0.014485997,0.01540926,0.023427837
381,0.022900459,0.013633428,0.024745168,0.015962382,0.019533858,0.0113324,0.024135774,0.015330536,0.029398777,0.023458469,0.015289296,0.025840071,0.01718163,0.018177705,0.013562681,0.024056907,0.013725275,0.014597349,0.022175326
382,0.021343603,0.012650989,0.023029435,0.014836852,0.018158396,0.010559164,0.022442657,0.014248333,0.027340674,0.022370475,0.01409524,0.023890024,0.01533359,0.016838487,0.012607195,0.022372229,0.012740821,0.013524745,0.020600458
383,0.019920576,0.011783225,0.021521623,0.013843805,0.016919726,0.009883766,0.020930354,0.013232489,0.025535836,0.021218987,0.013838243,0.022252056,0.014620681,0.01566873,0.011773786,0.020917576,0.011866711,0.012586513,0.019189722
384,0.019028666,0.011263676,0.02055268,0.013267268,0.016204124,0.009525719,0.02005371,0.012669689,0.024487623,0.01960924,0.013091748,0.021563733,0.013632613,0.015027904,0.011224532,0.020026716,0.01136699,0.012050733,0.018374967
385,0.01907397,0.0113225,0.020600663,0.013278633,0.016244235,0.009566202,0.020128401,0.012696109,0.024544615,0.02035545,0.013022107,0.021412676,0.013844205,0.015044801,0.011208069,0.020099886,0.011399286,0.012080497,0.0184181
386,0.01967256,0.011702773,0.021316507,0.013709933,0.016774827,0.009857192,0.020778537,0.013109658,0.025323927,0.020766011,0.012881178,0.022542837,0.014484132,0.015568583,0.011568231,0.020736179,0.0117622,0.012530567,0.019034079
387,0.020596146,0.01230913,0.022298294,0.014350951,0.017581885,0.010303353,0.021812061,0.013726856,0.026569838,0.021108069,0.013835207,0.02284426,0.01553797,0.016324749,0.012146309,0.021736473,0.012332667,0.013171771,0.019908948
388,0.021352437,0.012765071,0.023093533,0.014854346,0.018201358,0.010626629,0.022592393,0.014228206,0.027532668,0.022579486,0.014507374,0.024255403,0.015851433,0.016915134,0.012612306,0.022519544,0.012789764,0.013634681,0.020641784
389,0.022483254,0.013427182,0.024298207,0.015644845,0.019128021,0.011179024,0.023800057,0.014969818,0.028994308,0.023332919,0.015112115,0.025584171,0.016857742,0.017850153,0.013276182,0.023665487,0.013458257,0.014325603,0.02176218
390,0.023595555,0.014085237,0.02547618,0.016461964,0.020145159,0.011775062,0.024999508,0.015723028,0.030485371,0.024167466,0.015395193,0.026485703,0.017791203,0.018745589,0.013919122,0.024810503,0.014161402,0.014995288,0.022830835
391,0.024646389,0.01472196,0.026548518,0.017147817,0.021038064,0.012291207,0.02611609,0.016405584,0.031857375,0.025439317,0.016273464,0.027879489,0.018390774,0.019586973,0.014515012,0.025812518,0.014789363,0.015660259,0.023822102
392,0.023972198,0.014306092,0.025822402,0.016723262,0.020438976,0.011956141,0.025381013,0.01594494,0.03099232,0.024751642,0.016243268,0.02733885,0.017957727,0.018997722,0.014137701,0.025050215,0.014356143,0.015238498,0.023164113
393,0.022742759,0.013557006,0.024511677,0.015880868,0.019446897,0.011344977,0.024037677,0.01515545,0.029384262,0.023497614,0.0151908,0.025601911,0.017098485,0.017964258,0.01346695,0.023786649,0.013603784,0.014500784,0.02197662
394,0.021990506,0.013175862,0.023658368,0.015340388,0.018764529,0.01100199,0.023246819,0.014689108,0.028463203,0.022930316,0.014809251,0.025131535,0.015747195,0.017385492,0.013067014,0.023052411,0.013140852,0.014028677,0.021294236
395,0.021112516,0.012628516,0.022795728,0.014773728,0.018076364,0.010642819,0.022334607,0.01417894,0.027371274,0.022134766,0.013871701,0.023951643,0.015669202,0.016760576,0.01259994,0.022201637,0.012632334,0.013501667,0.02052791
396,0.021074544,0.012632698,0.022759836,0.014712694,0.018075937,0.010667249,0.022329405,0.014147582,0.027272985,0.021596035,0.0141527,0.023515032,0.015306948,0.016734507,0.012580972,0.022203974,0.01265429,0.013483039,0.020458686
397,0.022738136,0.013625109,0.024538531,0.015861375,0.01941671,0.011515904,0.02410686,0.015237375,0.02943201,0.024192899,0.0149129,0.025529302,0.016478603,0.018105991,0.013521872,0.023909418,0.013638177,0.014522451,0.022043373
398,0.024251264,0.01448849,0.026260654,0.01693295,0.020670291,0.012266592,0.025781964,0.016265313,0.031422055,0.025136289,0.016174841,0.027385867,0.017671609,0.019383842,0.014425249,0.025456446,0.014575565,0.01556357,0.02344305
