wl,orient_000,orient_010,orient_020,orient_030,orient_040,orient_050,orient_060,orient_070,orient_080,orient_090,orient_100,orient_110,orient_120,orient_130,orient_140,orient_150,orient_160,orient_170,orient_180
399,0.027081218,0.016179673,0.029238874,0.018911633,0.023057051,0.013638709,0.028799976,0.01815938,0.03500615,0.028122843,0.01788805,0.029923652,0.019489866,0.021641746,0.01607697,0.028417022,0.016284572,0.017341225,0.026094264
400,0.03099972,0.018539697,0.033441927,0.021689194,0.026386085,0.015569658,0.032939013,0.020781667,0.040024906,0.032019715,0.020858431,0.034210765,0.023022978,0.024824285,0.018396035,0.032471705,0.018644884,0.019861207,0.029901686
401,0.033820096,0.020278515,0.036443177,0.023701178,0.028860297,0.017030966,0.03597183,0.02267658,0.04360847,0.034796498,0.023007046,0.038072041,0.024375202,0.027093531,0.020088624,0.035432748,0.020407575,0.021673575,0.032598987
402,0.03571358,0.021398291,0.038398852,0.025067022,0.030490451,0.018022281,0.037917074,0.023972341,0.045927991,0.036727851,0.023402058,0.039966829,0.026568362,0.028552197,0.021225718,0.037405726,0.021531679,0.022845155,0.034437103
403,0.036688642,0.022001862,0.039502376,0.025760301,0.031316248,0.01853559,0.038979945,0.024560074,0.047143937,0.037822415,0.024926293,0.040792424,0.026675507,0.029300529,0.021838309,0.038427596,0.022083249,0.02345715,0.035377505
404,0.03718003,0.022327272,0.040033487,0.0260718,0.031768309,0.018847785,0.039569555,0.024925521,0.04781677,0.038523631,0.024677536,0.041134157,0.027593236,0.029699038,0.022157011,0.03892254,0.022413792,0.023801506,0.035833045
405,0.037394538,0.022450111,0.040262632,0.026208077,0.031936145,0.018933196,0.039786316,0.025047068,0.048087393,0.038542429,0.025020116,0.041767884,0.026832238,0.029876367,0.022311171,0.039137333,0.022468231,0.02394129,0.036060154
406,0.0375381,0.022571081,0.040402243,0.026245428,0.032037427,0.019007265,0.03995012,0.025094162,0.048314854,0.038888862,0.024827543,0.041710288,0.027470336,0.030011549,0.022393081,0.039259243,0.022583284,0.024046611,0.036118632
407,0.037877304,0.022799242,0.040676304,0.026488901,0.03232339,0.019198731,0.040261432,0.025405721,0.048746462,0.039434851,0.025092986,0.041989831,0.027218679,0.030331911,0.022565456,0.039562409,0.022861432,0.024306849,0.036437731
408,0.038335439,0.023075797,0.041190936,0.026854109,0.032708793,0.019431493,0.040715607,0.025737282,0.049420409,0.039802147,0.025931315,0.042714755,0.027991192,0.030734202,0.022862742,0.040089687,0.023137966,0.024638544,0.036912544
409,0.038623025,0.023279051,0.041529683,0.027094014,0.032965276,0.019624723,0.041005171,0.026016892,0.049858791,0.039695485,0.026381632,0.043360276,0.028435895,0.030966848,0.023051479,0.040366177,0.023387807,0.024883953,0.037176574
410,0.039653306,0.023875304,0.042685389,0.027906127,0.033870435,0.020108185,0.042102365,0.026674624,0.0512021,0.040646372,0.026349939,0.043639097,0.02946425,0.031790619,0.023690748,0.041438134,0.023999121,0.025539156,0.038228714
411,0.040468857,0.024357758,0.04360998,0.028478539,0.034636587,0.020528219,0.042974199,0.027206831,0.052360197,0.041978234,0.02668073,0.04518218,0.02974811,0.032433003,0.024174199,0.04227993,0.02450127,0.026059539,0.039007955
412,0.041167787,0.024791951,0.044307389,0.028968486,0.035211954,0.020855152,0.043762025,0.027633129,0.05321269,0.042491143,0.027774878,0.046193537,0.030247856,0.03296614,0.024544728,0.042936136,0.024931687,0.026445958,0.039672872
413,0.04242846,0.025558946,0.045670098,0.029892805,0.036311301,0.021501243,0.045136343,0.028473311,0.054851595,0.043677029,0.028592349,0.047583499,0.031090661,0.034031274,0.025283284,0.044316331,0.025666297,0.027247401,0.040934563
414,0.043394158,0.026211468,0.046696847,0.030524713,0.037222445,0.022069022,0.04620058,0.029221134,0.056094114,0.044662041,0.028685813,0.048230783,0.031335207,0.034899535,0.025890023,0.045394912,0.026304134,0.027927267,0.041893512
415,0.043303021,0.026186401,0.046558415,0.030496953,0.037102021,0.022001815,0.04610127,0.029145801,0.055885815,0.044769082,0.029013989,0.048389583,0.031206892,0.034824794,0.02585687,0.045320429,0.026261559,0.027954891,0.041866808
416,0.043730695,0.026445487,0.047032417,0.030848492,0.037491775,0.022298562,0.046557915,0.029497781,0.056478048,0.045005309,0.029453313,0.048673066,0.031965462,0.035171342,0.026170765,0.045834005,0.026479562,0.028287562,0.042286775
417,0.043566546,0.026365403,0.046813083,0.030701067,0.037324067,0.022195277,0.046333579,0.029325251,0.056253983,0.044937877,0.028959037,0.047949345,0.032015089,0.034980008,0.026084638,0.045548848,0.026394243,0.028195134,0.04210747
418,0.043691366,0.026462403,0.046853407,0.030831724,0.037419566,0.022254084,0.046487686,0.029357805,0.056436888,0.045265194,0.029180162,0.047990476,0.032448358,0.035010046,0.026145404,0.045632168,0.026448884,0.028313884,0.042199447
419,0.043240791,0.026213928,0.046354439,0.030499898,0.037059979,0.022026087,0.045981168,0.029083117,0.05585152,0.044805606,0.028932148,0.048081527,0.031609896,0.034630439,0.025894219,0.045103199,0.026123321,0.027972694,0.041709352
420,0.043354374,0.026266297,0.046493144,0.030519201,0.037194618,0.022101565,0.046069197,0.029165847,0.056002412,0.045221461,0.028941278,0.047923007,0.032029585,0.03474889,0.025945512,0.045221345,0.026221106,0.028079685,0.04181724
421,0.043588173,0.026364672,0.046780586,0.030711644,0.037463458,0.0222811,0.046336572,0.029382329,0.056315729,0.044959936,0.029127751,0.048516198,0.031925876,0.034976686,0.026078543,0.045482101,0.026403986,0.028262501,0.042055644
422,0.043629027,0.026385999,0.046982569,0.030737713,0.037491341,0.022301513,0.046363598,0.029410542,0.056387798,0.044901607,0.029614707,0.04822222,0.031752467,0.034966056,0.026136799,0.045551255,0.026466456,0.028249713,0.042089284
423,0.044112486,0.026682981,0.047488488,0.031080999,0.037925471,0.022595994,0.046922471,0.029671974,0.057022,0.045994736,0.029322513,0.048538258,0.031902619,0.035331479,0.026450502,0.046073458,0.026760506,0.028551484,0.042590958
424,0.04418808,0.026770415,0.047568896,0.031172415,0.03797134,0.022587448,0.047022967,0.029718519,0.057118118,0.045671842,0.029589985,0.049220274,0.031995863,0.035423373,0.02654616,0.046160632,0.026807406,0.028617632,0.042695934
425,0.044375447,0.026925314,0.047688753,0.031271855,0.038112021,0.022674969,0.047215365,0.029809333,0.057293136,0.045762956,0.030290386,0.049042528,0.031997292,0.035510773,0.026719008,0.046407404,0.026817664,0.028716065,0.042846212
426,0.044482828,0.027006828,0.047713365,0.031307555,0.03827181,0.022766899,0.047320145,0.029884929,0.057353043,0.046172484,0.030372194,0.049367632,0.032733706,0.035602965,0.026748947,0.046511823,0.026807691,0.028796268,0.043008084
427,0.04452882,0.027110263,0.047778001,0.031393591,0.038326919,0.022804378,0.047351116,0.029948886,0.057482755,0.045719396,0.030409771,0.048833561,0.032121463,0.035685919,0.026780164,0.046555001,0.026846672,0.028931148,0.04309387
428,0.044252274,0.026997609,0.04755459,0.031218295,0.038143981,0.022685969,0.047094094,0.029766722,0.057131816,0.04523732,0.030350607,0.049405682,0.032242661,0.035409341,0.026610408,0.046313521,0.026695676,0.028775105,0.042804421
429,0.043186276,0.026384385,0.046433885,0.030514187,0.037237603,0.022131908,0.045927154,0.029015189,0.055726101,0.045050002,0.029133763,0.047862562,0.031824471,0.034512467,0.025923379,0.045181021,0.026098513,0.028072317,0.041751543
430,0.041791385,0.025497709,0.044983504,0.029568489,0.035987233,0.021426523,0.044362622,0.028028539,0.053941164,0.043427213,0.028233901,0.045983174,0.031159858,0.033395183,0.025098133,0.043715979,0.025303574,0.027190099,0.040427861
431,0.041793639,0.025467179,0.045072605,0.029570021,0.035976954,0.021409314,0.044383527,0.028066875,0.053905077,0.042929512,0.028315989,0.046174057,0.030661422,0.033347561,0.025127527,0.043747358,0.025301853,0.027172539,0.040417718
432,0.043304705,0.026322175,0.046626325,0.030683576,0.037208532,0.022132105,0.045894112,0.02903771,0.055814375,0.0445708,0.029468157,0.047958851,0.032097248,0.034608052,0.026002581,0.045239176,0.026189655,0.028106036,0.041856225
433,0.045559942,0.02767937,0.049071554,0.032246333,0.039150293,0.023284585,0.048340728,0.030578594,0.058820857,0.046971141,0.03107132,0.050652985,0.03329126,0.036447578,0.027384473,0.047578037,0.02754473,0.029579726,0.044024487
434,0.048228762,0.029348337,0.051871894,0.034124138,0.041450151,0.024620194,0.051204783,0.032424764,0.062220612,0.049893337,0.032566934,0.053709332,0.035306621,0.038592792,0.028994362,0.050298215,0.029139092,0.031242092,0.046526935
435,0.05038974,0.030678125,0.054132479,0.035686566,0.043298597,0.025785676,0.053406106,0.033840595,0.065040488,0.051697535,0.033925111,0.056115128,0.036700297,0.040351664,0.030278303,0.052566412,0.030485796,0.032671677,0.04858968
436,0.052816511,0.032246837,0.056677255,0.037390138,0.0454979,0.02711688,0.055976715,0.035522925,0.068219088,0.054072841,0.035852137,0.0586108,0.03883794,0.042223448,0.031768854,0.055077707,0.031957446,0.034266801,0.050907149
437,0.054166209,0.033081259,0.058066626,0.038421841,0.04673152,0.027826648,0.057340267,0.036424132,0.069871237,0.055749533,0.036191529,0.059327958,0.039690278,0.043286598,0.03256558,0.056534393,0.0327879,0.035187774,0.052264131
438,0.054969056,0.03355875,0.058892453,0.039006478,0.047427152,0.028185501,0.058100551,0.036943376,0.070755428,0.056468437,0.037475868,0.060370302,0.039886608,0.043840927,0.032965526,0.057388305,0.033244451,0.035760655,0.053083004
439,0.054765868,0.033433615,0.058658352,0.038853396,0.047213868,0.028019264,0.05779222,0.036799055,0.070368396,0.056761185,0.036902697,0.060131519,0.040430463,0.043657758,0.03278211,0.057066769,0.033045055,0.035590879,0.052855385
440,0.055492418,0.033838275,0.059388256,0.03938604,0.047759161,0.028330546,0.058466886,0.037218839,0.071205711,0.057602266,0.037249169,0.061376022,0.040473761,0.044177363,0.033154989,0.057800095,0.033457601,0.036028597,0.053525612
441,0.057213247,0.034922595,0.061318307,0.040587478,0.04914901,0.029200359,0.0602746,0.038431301,0.073424721,0.058857511,0.038447548,0.062644673,0.041499228,0.045604832,0.034224772,0.059547894,0.034497831,0.037203478,0.055189305
442,0.05856663,0.035778453,0.062892875,0.041599444,0.050375845,0.029957216,0.061773767,0.039366174,0.075342414,0.060237962,0.039690948,0.064350733,0.043131433,0.046730614,0.035224653,0.0610328,0.035361414,0.038128381,0.056422435
443,0.060268055,0.036808843,0.064677656,0.042765895,0.051868708,0.030783926,0.063542324,0.040453895,0.077439537,0.062073416,0.040856982,0.066171209,0.043921213,0.047971905,0.036268419,0.062850946,0.036381558,0.039173512,0.057990874
444,0.061985968,0.037884797,0.066564059,0.043944388,0.05329086,0.031705143,0.065406591,0.041645342,0.079535758,0.063625688,0.042126007,0.06869534,0.045423275,0.049359692,0.037362494,0.064623846,0.037455099,0.040319614,0.05967265
445,0.061952447,0.037884128,0.066506145,0.043978729,0.053325036,0.031724503,0.065342563,0.041584557,0.079424532,0.063991495,0.042019005,0.068336268,0.045358304,0.049257981,0.037314343,0.064587858,0.037415189,0.040214711,0.059648673
446,0.06211959,0.037984638,0.066608957,0.044107651,0.053470069,0.031804802,0.065445248,0.041673246,0.079508287,0.063961981,0.041376218,0.068541136,0.045189804,0.049392728,0.037365675,0.064711412,0.037491789,0.040368842,0.05982187
447,0.06314502,0.03866571,0.067749459,0.044851797,0.054400543,0.032387359,0.0665965,0.042407709,0.080828592,0.065007921,0.042642327,0.069704448,0.046048833,0.050266321,0.038047145,0.065808154,0.038098577,0.041119928,0.060956065
448,0.06368494,0.038895945,0.068366092,0.045299256,0.054884047,0.032667996,0.06703873,0.042659997,0.081463411,0.065058639,0.042939283,0.070733414,0.046705242,0.050697785,0.038369733,0.06639736,0.038364947,0.041509101,0.061443889
449,0.065582373,0.040049788,0.070424231,0.046525198,0.056444466,0.033598471,0.068987979,0.043882824,0.083801713,0.067494021,0.044637622,0.071932716,0.048255702,0.052154984,0.039529198,0.068332683,0.039467572,0.042781982,0.063221604
450,0.067132124,0.041018915,0.072216527,0.047655418,0.057769822,0.034425611,0.070649025,0.044911115,0.085845832,0.069074766,0.045032562,0.074660857,0.048808526,0.053400019,0.040460113,0.070016926,0.040422316,0.043757414,0.064795424
451,0.067888256,0.041481326,0.072974162,0.048221919,0.058379002,0.03485051,0.071344008,0.045350085,0.086769087,0.070246021,0.045821744,0.075033645,0.049486357,0.053921343,0.040853672,0.070793092,0.04091084,0.044237004,0.065477761
452,0.067413037,0.041325282,0.072466611,0.04788267,0.05802092,0.034566409,0.070733478,0.045086946,0.086071324,0.069361297,0.045412077,0.074415943,0.049240323,0.053454856,0.040575681,0.070308638,0.040582537,0.043933409,0.064995494
453,0.067809096,0.041607854,0.072875666,0.048212574,0.058394154,0.03482343,0.071135615,0.045348018,0.086639042,0.069565278,0.04553263,0.07443318,0.049876825,0.053734181,0.040787215,0.07081652,0.040854291,0.044247676,0.065403311
454,0.068140815,0.041814573,0.073112199,0.048378765,0.058591377,0.035005459,0.071395377,0.045558875,0.086930374,0.070003631,0.045710574,0.075374443,0.04964634,0.053925495,0.04097063,0.07109532,0.040959747,0.044422132,0.065625192
455,0.068214161,0.041826845,0.073204804,0.048425377,0.058632244,0.035038829,0.07136545,0.045566704,0.086850773,0.069878444,0.046212741,0.0750689,0.049993885,0.053974191,0.041044575,0.07110532,0.040962145,0.044424256,0.065566666
456,0.068706316,0.042138728,0.073740652,0.048792196,0.05906368,0.03534808,0.071962364,0.045882188,0.0875737,0.070580442,0.046042021,0.075815465,0.05076804,0.05444086,0.041344668,0.0716414,0.0413522,0.04474708,0.06612222
457,0.069818908,0.042779189,0.074896135,0.049672227,0.060041064,0.035911156,0.07298867,0.046545793,0.088826555,0.072215286,0.047180642,0.076694058,0.051365672,0.055244611,0.04202879,0.072750112,0.041944353,0.045373179,0.067165887
458,0.071127703,0.04354751,0.076276341,0.05056633,0.061225302,0.03649102,0.074207601,0.047369091,0.090268571,0.073350257,0.047537669,0.078101867,0.052277656,0.0561328,0.042794141,0.074001681,0.042726161,0.046213401,0.068465521
459,0.07153928,0.043790113,0.076684876,0.050859092,0.061614725,0.036752493,0.074606182,0.047598928,0.090750802,0.073070065,0.048230115,0.078518574,0.051976274,0.056386766,0.043024928,0.074492573,0.042950504,0.046500113,0.068932344
460,0.072237356,0.04416035,0.077442773,0.051331656,0.062214184,0.037103742,0.075296294,0.048010386,0.091496147,0.073882103,0.048685239,0.079991628,0.052658289,0.056772491,0.043389675,0.07526511,0.043347129,0.046946313,0.069624227
461,0.073354948,0.044880125,0.078774107,0.052145709,0.063226681,0.037664744,0.076504071,0.048837651,0.092956683,0.075822047,0.049446949,0.081149589,0.053588623,0.057644472,0.044147615,0.076406545,0.044090925,0.047791127,0.070866013
462,0.074100547,0.045361195,0.079545536,0.052749078,0.063805876,0.038087302,0.077249497,0.049254613,0.093874206,0.076182557,0.049463248,0.081336447,0.05480406,0.058218613,0.044545846,0.077214605,0.044550574,0.048297302,0.071521186
463,0.075268876,0.046143762,0.080934513,0.053596631,0.064842511,0.038644937,0.078450091,0.050086696,0.095434813,0.076874254,0.050719803,0.082753203,0.054968563,0.059117388,0.045307182,0.078422428,0.045261322,0.049039022,0.072747419
464,0.076487648,0.046928702,0.082220429,0.054451633,0.065906982,0.039252266,0.079580966,0.050829176,0.096831897,0.078117401,0.051576235,0.084364837,0.056440666,0.060024101,0.046049721,0.079598788,0.045865988,0.049780623,0.073892231
465,0.077534007,0.047562283,0.083167154,0.055168864,0.066718885,0.039775579,0.080505733,0.051439007,0.097890572,0.079784687,0.052247246,0.085430497,0.056972242,0.060701301,0.046586005,0.08061672,0.046440432,0.050340437,0.074701575
466,0.077547797,0.047549352,0.083309681,0.055183379,0.066732566,0.039770885,0.08049333,0.05141372,0.097889709,0.079998753,0.052334151,0.085675875,0.057087047,0.060625434,0.04662733,0.080648341,0.046457187,0.050327599,0.074755582
467,0.078324528,0.047930426,0.084008776,0.055680884,0.067345332,0.0401667,0.081159029,0.051869524,0.098661723,0.080491018,0.052837262,0.086188951,0.057294501,0.061133583,0.047045774,0.08134359,0.046904512,0.050820846,0.075390492
468,0.079238854,0.048388848,0.084934786,0.05628405,0.068031954,0.040614541,0.082045524,0.052426284,0.099669311,0.081723631,0.053125378,0.086933482,0.057709731,0.061696139,0.04759634,0.082294043,0.047464245,0.051397429,0.076194708
469,0.080606641,0.049233315,0.086363019,0.057202618,0.06923617,0.041238585,0.083413405,0.05323092,0.101317959,0.082818773,0.05350859,0.088190279,0.05904667,0.062744188,0.048374526,0.083619968,0.048182955,0.052263323,0.077557221
470,0.08186855,0.050055194,0.087593141,0.0580335,0.070363831,0.041884801,0.084611804,0.053987267,0.102718975,0.084405921,0.055202934,0.089945004,0.05949417,0.063761039,0.049184845,0.084951035,0.048834402,0.053140132,0.07881338
471,0.085381189,0.052303468,0.091352803,0.060518144,0.07342325,0.043630643,0.088314759,0.056202056,0.106837944,0.088088812,0.057248391,0.093479859,0.062428506,0.066406074,0.051290985,0.088636505,0.050812687,0.055439599,0.082176557
472,0.087068602,0.053415321,0.09325309,0.061815633,0.074998708,0.044526168,0.090065892,0.057298935,0.108784063,0.089309974,0.057823103,0.096118151,0.063751945,0.067904541,0.052332242,0.090498348,0.05176526,0.056591277,0.083926545
473,0.089971278,0.055168935,0.096373183,0.063875109,0.077499931,0.046094338,0.092905733,0.059223141,0.112039029,0.092370704,0.060398357,0.098600647,0.066152611,0.070101019,0.054142666,0.093738965,0.053526114,0.058527801,0.086767765
474,0.093831181,0.057541672,0.100462655,0.066643873,0.08075773,0.048078477,0.096733615,0.061801422,0.116493271,0.095907804,0.062743348,0.103371908,0.06807675,0.072956461,0.056344564,0.097668029,0.055718468,0.061022891,0.090434976
475,0.096040018,0.058809951,0.102818498,0.068285365,0.082583909,0.049222522,0.098724374,0.063208611,0.118823573,0.098360819,0.064363112,0.105274868,0.069951073,0.074536251,0.057677552,0.099962734,0.057022006,0.062414815,0.092580959
476,0.099459426,0.060896044,0.106411038,0.070609269,0.085523791,0.050930139,0.101966541,0.065321432,0.122727183,0.102348614,0.066672313,0.109439259,0.072721454,0.077005074,0.059669742,0.10338458,0.059041513,0.064580699,0.095841124
477,0.102783865,0.063011606,0.110153613,0.073084307,0.088466255,0.05262189,0.10545744,0.067442391,0.126611561,0.105639543,0.068823512,0.112556686,0.075545994,0.079635991,0.061724521,0.106987915,0.061077134,0.066787757,0.099150725
478,0.105904804,0.064950618,0.11377069,0.075386072,0.091243876,0.054252319,0.108668907,0.069430742,0.13015469,0.1081229,0.07063089,0.116946104,0.077293793,0.082005371,0.063677556,0.110372917,0.062954763,0.068853814,0.102232567
479,0.109636638,0.06728722,0.117911585,0.078083275,0.09459573,0.056165246,0.112464038,0.071948888,0.134304039,0.112229371,0.072967392,0.120969817,0.08054494,0.085059769,0.065885474,0.114281998,0.065194207,0.071340581,0.105881744
480,0.113596867,0.069694968,0.122149827,0.081046979,0.09801123,0.058277386,0.116451709,0.074713791,0.138502221,0.116768804,0.07644985,0.124692823,0.083367918,0.088096782,0.068285244,0.118260891,0.067498406,0.073970441,0.109694703
481,0.11774117,0.072145729,0.126527636,0.084010943,0.101628756,0.060396622,0.120659195,0.07749162,0.142825944,0.120595994,0.078793196,0.129958189,0.086291162,0.09128125,0.070736929,0.122355062,0.069818904,0.076758036,0.113513096
482,0.122144258,0.074870573,0.130900042,0.087159194,0.105510215,0.062671051,0.12524893,0.080300038,0.147358464,0.125387144,0.082065354,0.134518043,0.089202378,0.094810158,0.073393115,0.126810591,0.072476806,0.079671915,0.117732434
483,0.12594607,0.077245544,0.134876129,0.0899297,0.108862773,0.064675303,0.129158803,0.082828094,0.15143541,0.129064992,0.084701891,0.137873651,0.092128294,0.097744772,0.075735671,0.130943693,0.074757854,0.082256756,0.121501564
484,0.128277546,0.078723188,0.137324528,0.09152942,0.110847042,0.065757589,0.131478886,0.084135504,0.153710131,0.131643097,0.086330253,0.140471018,0.094160008,0.099442881,0.077064429,0.133338334,0.076071042,0.08375515,0.123739608
485,0.127993638,0.078622795,0.136970271,0.091307529,0.11061216,0.065651891,0.130955421,0.083798425,0.153565016,0.130853511,0.085598345,0.140609677,0.09403368,0.099191578,0.076887209,0.133059424,0.075886475,0.08352779,0.123524112
486,0.127436531,0.078254374,0.136421942,0.090972122,0.110042942,0.065298829,0.13002004,0.083401609,0.153142366,0.130485261,0.085567725,0.139850381,0.093491564,0.098605075,0.076551403,0.132332726,0.075480356,0.083105613,0.122931148
487,0.128644578,0.079034353,0.137589344,0.091784041,0.111183861,0.065847914,0.131182822,0.084104937,0.154456541,0.132217469,0.085611142,0.14124113,0.094219722,0.099426383,0.077188217,0.133428584,0.076133494,0.083834453,0.12395524
488,0.129571494,0.079614179,0.138468076,0.092498191,0.11197342,0.066419967,0.132090338,0.084851211,0.155213313,0.132862924,0.086363205,0.141837437,0.094948155,0.100165813,0.07783373,0.134498338,0.076728967,0.08457177,0.124767324
489,0.135036925,0.08303716,0.144187858,0.096502929,0.116792521,0.06922385,0.137777627,0.088571106,0.160498042,0.138137664,0.090602158,0.147371615,0.098532987,0.104323293,0.081141938,0.140229519,0.080011147,0.088237409,0.129897663
490,0.141407432,0.087012938,0.151130732,0.101120006,0.122394795,0.072520486,0.144268726,0.092820355,0.166803658,0.14463558,0.094577628,0.155153347,0.103542406,0.109230036,0.085101554,0.146957726,0.083827475,0.092429047,0.135982402
491,0.144373734,0.088799649,0.154399129,0.10333512,0.124787889,0.074053855,0.147170461,0.094722148,0.169462008,0.147761208,0.097222131,0.158087111,0.106001822,0.111400168,0.086971251,0.149934958,0.085421976,0.094335423,0.138917686
492,0.147123818,0.090680156,0.157536381,0.105355132,0.127291059,0.075452491,0.149860755,0.096445436,0.172083093,0.150266295,0.098099022,0.161287109,0.108462234,0.113584153,0.088598485,0.152815764,0.087152213,0.096077472,0.141700619
493,0.149836967,0.092257137,0.16045925,0.107160037,0.129487224,0.076875754,0.152419987,0.09813502,0.17479503,0.153133706,0.100399528,0.164368435,0.109703238,0.11553698,0.090289957,0.155520007,0.088676516,0.097744636,0.144357967
494,0.151590804,0.093440711,0.162321734,0.108384032,0.131058127,0.077876069,0.154061383,0.099303151,0.176523769,0.15472262,0.101910857,0.166268168,0.110951712,0.116911488,0.091247849,0.157323055,0.089739186,0.099030252,0.14607806
495,0.153277999,0.094554003,0.164189166,0.109682973,0.132715664,0.078758596,0.155659097,0.10034145,0.17811873,0.157043559,0.102777068,0.168272949,0.112876633,0.118134265,0.092316334,0.159217024,0.090886461,0.100173596,0.147751319
496,0.156998581,0.096913359,0.168129139,0.112451329,0.135942611,0.080792914,0.159315876,0.102695245,0.182104289,0.160538553,0.104837026,0.171891722,0.115200355,0.120814264,0.094646424,0.163029401,0.093001391,0.102683359,0.151356204
497,0.158236355,0.097825956,0.16949984,0.11340447,0.136958113,0.08134086,0.160406009,0.103396069,0.183335304,0.161701082,0.106085273,0.173789836,0.11637256,0.121726917,0.095365369,0.164202182,0.093734149,0.103514973,0.152584822
498,0.158571775,0.098084569,0.169612662,0.113623612,0.137101617,0.081399553,0.160408367,0.103315247,0.183647725,0.162243211,0.10589745,0.173504915,0.116596084,0.121686762,0.095600818,0.164377458,0.093884063,0.103526911,0.152780213
