wl,orient_000,orient_010,orient_020,orient_030,orient_040,orient_050,orient_060,orient_070,orient_080,orient_090,orient_100,orient_110,orient_120,orient_130,orient_140,orient_150,orient_160,orient_170,orient_180
599,0.165026129,0.104846693,0.175481095,0.120912952,0.144540434,0.086854651,0.151283787,0.103718004,0.183841127,0.169326651,0.114172779,0.179490717,0.124131211,0.117104608,0.101302651,0.169649126,0.096201786,0.111051744,0.158674279
600,0.165411239,0.105179415,0.175660125,0.121300011,0.144900784,0.087087551,0.151456812,0.103909131,0.184340045,0.169219463,0.114049257,0.180073327,0.123926012,0.117419847,0.101769869,0.169913011,0.096388898,0.111224761,0.158663216
601,0.165079362,0.105044098,0.17512121,0.121006034,0.144638085,0.086894479,0.151206324,0.103757023,0.183970399,0.16918095,0.113923018,0.178823634,0.123526155,0.117138098,0.101451427,0.169605982,0.096211136,0.111002959,0.158492413
602,0.164124944,0.104671613,0.17446991,0.120338479,0.143950247,0.086478134,0.150288606,0.103162198,0.183030853,0.167707443,0.113655337,0.178559308,0.123445249,0.116270099,0.101109346,0.168829494,0.095708606,0.110446409,0.157576049
603,0.165659482,0.105650669,0.176170964,0.121401815,0.144982766,0.08723824,0.151840249,0.10425434,0.184295385,0.169472672,0.11392339,0.179894383,0.124329851,0.117383053,0.102178146,0.170271098,0.096295527,0.11139548,0.159044434
604,0.16654054,0.106182083,0.177098841,0.121737809,0.145540386,0.087354451,0.152558529,0.104765448,0.185112339,0.170771351,0.114656662,0.181340818,0.124572566,0.117945192,0.102599042,0.171127905,0.096597045,0.112016335,0.159629724
605,0.170474018,0.108739982,0.181523804,0.124831939,0.149027756,0.089416794,0.156138549,0.107399173,0.189492915,0.174283499,0.117091988,0.18585428,0.127928578,0.120677565,0.105109076,0.17506273,0.098993984,0.114599988,0.163655392
606,0.171806062,0.109458395,0.182861915,0.126091843,0.15015083,0.090113704,0.157262721,0.107973601,0.190663474,0.175642183,0.117790015,0.186719154,0.129413679,0.121517039,0.105796808,0.176470087,0.099647808,0.115382368,0.165041824
607,0.1718786,0.109510487,0.18257705,0.126177817,0.150209863,0.0900878,0.156836128,0.107671181,0.190298291,0.175516172,0.117953443,0.186928591,0.129501374,0.121266892,0.105695585,0.176294317,0.09962111,0.115346513,0.165211601
608,0.172993585,0.109996842,0.18356407,0.127012169,0.151078238,0.090580921,0.157512872,0.108047961,0.190859694,0.176553456,0.119113335,0.188235351,0.130352412,0.12194408,0.106065337,0.177242882,0.099929753,0.115895426,0.166140189
609,0.173124215,0.109785468,0.183732597,0.127016048,0.151157208,0.090520346,0.157179554,0.108011583,0.190519608,0.176786699,0.119190868,0.188407249,0.130556369,0.121897649,0.105839575,0.177621777,0.099646041,0.116069478,0.166296148
610,0.174408832,0.110484366,0.185114676,0.127713099,0.152125409,0.090928534,0.157706441,0.108555596,0.191590521,0.178297008,0.119476128,0.18961697,0.130367361,0.12230936,0.106398689,0.178678434,0.100330329,0.116839341,0.167718347
611,0.174438089,0.110291047,0.185494704,0.127596857,0.152527296,0.090885255,0.157715255,0.108621453,0.191592673,0.178626851,0.119697999,0.190004598,0.130548794,0.122156256,0.106487057,0.179298908,0.100488467,0.117056862,0.167742898
612,0.174891279,0.110379886,0.185783265,0.127879354,0.152830417,0.091174492,0.157853797,0.108676481,0.191581189,0.178989104,0.119911371,0.19009893,0.130736942,0.122117164,0.106632899,0.179879975,0.100740291,0.11726605,0.168303594
613,0.177160909,0.111780152,0.188323696,0.129605609,0.155045297,0.092044313,0.159950678,0.109759531,0.193765988,0.181304127,0.121424231,0.19219017,0.132997721,0.123437489,0.107969591,0.182055334,0.102130023,0.118847286,0.170428941
614,0.175883091,0.110775023,0.18684711,0.128555388,0.154039828,0.091301692,0.158354629,0.108730204,0.191892952,0.180300753,0.121130792,0.191184053,0.131726496,0.122340892,0.107130181,0.180927422,0.100945328,0.117775286,0.169000809
615,0.176440007,0.111153154,0.187465232,0.128872817,0.154330338,0.091231563,0.158571622,0.108871669,0.192115888,0.180368807,0.120829625,0.191414536,0.132150273,0.122699362,0.107322083,0.181542202,0.101022137,0.118264338,0.169645451
616,0.175939974,0.110742067,0.187226738,0.128476758,0.154006758,0.09090602,0.157504828,0.108446459,0.19115584,0.179758773,0.120370157,0.191671273,0.131446293,0.122133436,0.106997985,0.1813691,0.10042111,0.117911918,0.169390982
617,0.178483141,0.112375781,0.190109547,0.130207142,0.156423056,0.092303027,0.159678127,0.110154737,0.193906084,0.182552804,0.122250034,0.194011738,0.133611285,0.123831433,0.108503201,0.184225518,0.101693491,0.119656896,0.172157489
618,0.180315697,0.113621162,0.192014323,0.131406003,0.157836403,0.093247042,0.160873455,0.111168002,0.195321283,0.184422011,0.124117648,0.196654609,0.134434123,0.124781001,0.109405936,0.186238683,0.102551921,0.120801616,0.173984536
619,0.181819772,0.11434198,0.193314725,0.132263359,0.158878918,0.094050007,0.161579812,0.111805485,0.196567501,0.185956167,0.124076073,0.19798102,0.135708626,0.125268864,0.110116936,0.187393853,0.103062086,0.121447131,0.175117923
620,0.185956559,0.11701877,0.197443594,0.13511013,0.162103395,0.095956062,0.164925178,0.114075905,0.200549069,0.190575691,0.126747355,0.201592465,0.138612333,0.127866953,0.112346422,0.191443246,0.105289389,0.124066035,0.17896062
621,0.187087617,0.117611733,0.198281593,0.135917635,0.162719541,0.096408774,0.165287782,0.114223797,0.200902676,0.19162937,0.127256093,0.203247224,0.139635987,0.128230826,0.112819775,0.192263606,0.105754888,0.124466758,0.179625661
622,0.190699522,0.119763298,0.202405156,0.1385535,0.165829638,0.098198021,0.16823633,0.116251159,0.204531774,0.195513513,0.129830237,0.207153259,0.14182457,0.130708416,0.115001482,0.196369257,0.107969348,0.126696311,0.183427306
623,0.191974894,0.120647823,0.204261028,0.139874945,0.167079708,0.098742507,0.169274325,0.116780177,0.205534141,0.196014392,0.130610857,0.209346249,0.142972444,0.131693811,0.115843756,0.197663116,0.108545781,0.127461625,0.184984381
624,0.193086676,0.12119071,0.205414482,0.140616539,0.168151136,0.099243119,0.169912812,0.117163238,0.206276943,0.197548409,0.1313475,0.210522772,0.14432887,0.131867773,0.116625676,0.1988518,0.109115045,0.128281863,0.186206783
625,0.191826328,0.120299642,0.204312731,0.1394487,0.166979816,0.098399457,0.168506908,0.116348314,0.204113611,0.196662855,0.130775984,0.209298986,0.142337674,0.130907138,0.115925021,0.197901471,0.108227366,0.127525474,0.185093968
626,0.190004288,0.119156985,0.202536306,0.138097447,0.165547553,0.097488179,0.16655931,0.115194602,0.20156482,0.193904374,0.129169077,0.207587032,0.141859396,0.129226733,0.114918214,0.195905244,0.106976862,0.126538311,0.183459477
627,0.189745467,0.118836817,0.202322339,0.137467432,0.165413158,0.096932768,0.165349499,0.114671957,0.200316284,0.194040376,0.129430506,0.206968786,0.14031678,0.128460243,0.114574029,0.195790919,0.106657029,0.126598536,0.182863983
628,0.188486601,0.11826414,0.201031911,0.136458114,0.164460357,0.096202981,0.163537797,0.113589679,0.198232746,0.192456333,0.128725257,0.205452549,0.139387277,0.127182672,0.113669266,0.194692771,0.105798055,0.125711036,0.181760568
629,0.188364194,0.11843853,0.20101772,0.136506728,0.16459592,0.096114046,0.162873504,0.11314583,0.197669016,0.193031477,0.128831039,0.206038074,0.139336862,0.126507152,0.113342656,0.194523019,0.105445546,0.125422588,0.181445024
630,0.18555295,0.116506883,0.197779444,0.134465639,0.161989531,0.094589161,0.160141351,0.11117502,0.19422608,0.189464009,0.126489832,0.202235033,0.137954951,0.124274756,0.111689953,0.191327585,0.10360198,0.123715522,0.178735482
631,0.189035081,0.118807105,0.201466253,0.137161841,0.165090897,0.096446164,0.163243725,0.113321753,0.198180713,0.193115783,0.128922677,0.206395578,0.140805078,0.126710649,0.113796629,0.195156937,0.105671533,0.126002625,0.182067409
632,0.193579147,0.121581964,0.206401391,0.140273532,0.168907477,0.098421568,0.16700214,0.115965856,0.202863135,0.19775073,0.131719201,0.210929418,0.143879003,0.129706046,0.116463866,0.199907794,0.108220803,0.128940393,0.186464996
633,0.195508672,0.122465626,0.208226832,0.14135452,0.170349307,0.099312414,0.168429991,0.117041362,0.20488825,0.200218846,0.133670565,0.212691369,0.145181611,0.130613732,0.117622731,0.202099353,0.109222151,0.13026526,0.188114464
634,0.199259181,0.125022425,0.212560638,0.144208554,0.173749273,0.101301897,0.171727197,0.119457803,0.209313674,0.204144365,0.136287407,0.217511851,0.147792725,0.133299745,0.119783436,0.206476959,0.111459181,0.132732752,0.191860127
635,0.201927832,0.12652187,0.215216613,0.146234344,0.175863244,0.102561703,0.173869289,0.120711338,0.211591356,0.206966389,0.137312504,0.220520945,0.149359031,0.134874374,0.1213266,0.209067232,0.112739459,0.134522063,0.194488561
636,0.205267661,0.128824782,0.218960397,0.148780131,0.179022624,0.1044501,0.177139179,0.122822322,0.214876726,0.209673014,0.139913268,0.223439605,0.152455733,0.137168974,0.123512742,0.212656139,0.114650311,0.136875753,0.198089697
637,0.206729308,0.129616233,0.220402946,0.150042518,0.180114589,0.104874006,0.178349402,0.123309921,0.215859874,0.211763894,0.141291727,0.225511005,0.153943368,0.13836999,0.124063391,0.214265186,0.115302623,0.137638948,0.199824572
638,0.210809539,0.131861038,0.224557361,0.152483716,0.183320503,0.10681836,0.181511753,0.125574003,0.219486503,0.21512573,0.143161996,0.229248509,0.156233391,0.140796002,0.12636686,0.218324255,0.11738568,0.140256859,0.203516183
639,0.215388333,0.134745269,0.229580921,0.155751342,0.187339811,0.108875395,0.185078591,0.12809321,0.224125237,0.220596099,0.146426509,0.23427254,0.159266369,0.143712408,0.128877012,0.223160354,0.119647711,0.143261283,0.207842186
640,0.217106664,0.135499394,0.231245325,0.156817971,0.188915176,0.109612503,0.186177705,0.129000531,0.225853857,0.221948797,0.14779237,0.236770231,0.16095433,0.144623621,0.129723576,0.225055619,0.12043308,0.144306245,0.209162722
641,0.215013683,0.134169452,0.229446445,0.155117495,0.187547273,0.108684964,0.184200769,0.127853258,0.223663107,0.220213957,0.14646754,0.234935374,0.159119845,0.142913473,0.128618749,0.223184072,0.119247237,0.142909352,0.206986718
642,0.215605013,0.134247918,0.229905603,0.155276146,0.188087859,0.108884804,0.18454113,0.127753642,0.223767439,0.220817113,0.146580687,0.234803715,0.159081669,0.142905209,0.128954335,0.22370116,0.119322407,0.143020281,0.207422477
643,0.2159635,0.134508438,0.23021,0.155399938,0.188270188,0.108812,0.184760875,0.128116938,0.223926375,0.22058277,0.146300656,0.2354142,0.159407936,0.14297525,0.129148125,0.223984125,0.119361688,0.143235938,0.208112375
644,0.221110383,0.137476344,0.235798196,0.158861143,0.19232643,0.111010209,0.188664371,0.130481332,0.228643746,0.226332591,0.149677615,0.24131416,0.162638366,0.145889401,0.13189819,0.229415134,0.121813369,0.146350603,0.213290011
645,0.221011369,0.137072146,0.23541447,0.158699463,0.192130988,0.110422276,0.18823616,0.130214598,0.227995341,0.226331596,0.1495513,0.24042276,0.162873452,0.145625877,0.131513754,0.229280315,0.121749614,0.146128726,0.213360315
646,0.21536344,0.133469523,0.229865225,0.154876677,0.187313586,0.107848117,0.182707606,0.126676991,0.221768577,0.220070709,0.145530385,0.23466253,0.158774211,0.141668754,0.127985197,0.224105757,0.118396723,0.142284691,0.208310077
647,0.216294168,0.133605195,0.231066159,0.155597753,0.188245786,0.108241534,0.182623634,0.126857626,0.222125702,0.221120051,0.14603941,0.236387482,0.159209708,0.141841713,0.128233692,0.225676638,0.118567654,0.142979814,0.209504458
648,0.210610811,0.130277994,0.225604481,0.151556905,0.183063709,0.105393253,0.177136804,0.123178367,0.215671918,0.215423027,0.142968384,0.230816571,0.155088044,0.13774907,0.124898171,0.21976233,0.115236114,0.13918469,0.204108298
649,0.209760538,0.129451858,0.225056148,0.151011574,0.182402306,0.104731739,0.175804253,0.122523184,0.214350846,0.214655749,0.142261537,0.230157271,0.154831805,0.136687056,0.124250023,0.218984836,0.114030923,0.138589742,0.203432687
650,0.212669108,0.131206116,0.227842006,0.15322951,0.184528671,0.105753704,0.17819012,0.12387745,0.217008897,0.21742249,0.143892849,0.232598846,0.1567941,0.13843873,0.126079773,0.221664845,0.115610484,0.140679264,0.206335667
651,0.211428768,0.130456088,0.226737175,0.152278954,0.183279094,0.105189067,0.177177032,0.1231156,0.215734054,0.216057343,0.142805353,0.231871919,0.155924533,0.137773438,0.125403037,0.220509102,0.114659282,0.13971113,0.205100495
652,0.2139112,0.131942683,0.228896438,0.153945509,0.185018396,0.106201484,0.178819413,0.124539174,0.217978759,0.218889424,0.144614151,0.233974366,0.157124419,0.139038575,0.126725587,0.222729673,0.115861054,0.140994266,0.20713621
653,0.21652781,0.133653499,0.231827827,0.155578073,0.187125687,0.107497965,0.180637789,0.126086733,0.220550601,0.221758366,0.146484966,0.237264384,0.158889635,0.140630003,0.128262736,0.225544129,0.117290701,0.14263232,0.209291751
654,0.212398082,0.131028289,0.227899369,0.152530032,0.183951066,0.105271252,0.177099329,0.123717074,0.215791641,0.216746043,0.14345531,0.232957356,0.156080633,0.137879585,0.125802618,0.221658263,0.11493831,0.140054226,0.205436728
655,0.204819967,0.126470113,0.219873625,0.147403586,0.17767129,0.101447852,0.171032975,0.119407363,0.208044263,0.209316367,0.13883215,0.225171097,0.151251658,0.132885972,0.121599395,0.214228926,0.111144852,0.135521716,0.198683426
656,0.201036831,0.123958329,0.21551353,0.144433267,0.17449061,0.099593946,0.167760327,0.116788691,0.203642256,0.205257568,0.136418402,0.2199238,0.147821932,0.130132824,0.119181278,0.210263294,0.108999933,0.133253336,0.195100171
657,0.196119898,0.120969043,0.210164426,0.140930468,0.170006863,0.097418037,0.163676256,0.113697693,0.198733269,0.200442296,0.133099856,0.214667714,0.143949077,0.12642448,0.116013114,0.204897001,0.10648224,0.130097898,0.190312111
658,0.199096046,0.122956798,0.213116396,0.143023703,0.17270365,0.099038306,0.16575311,0.11538786,0.201699708,0.203177967,0.134968189,0.217878724,0.146584177,0.128183088,0.11753391,0.20769747,0.107865619,0.132125675,0.193000623
659,0.201147238,0.123895089,0.214784371,0.143915391,0.174417183,0.099826712,0.167039446,0.116441128,0.203726787,0.205670182,0.136016726,0.220080058,0.146993698,0.129728299,0.118661808,0.209594086,0.108759203,0.133251692,0.195103825
660,0.205006255,0.12610102,0.218712339,0.146358581,0.177828035,0.101336841,0.169778778,0.118333786,0.207559519,0.21010638,0.13887177,0.224086586,0.149585752,0.131952657,0.121042015,0.213668183,0.110443617,0.13546252,0.19878079
661,0.208546495,0.127946507,0.222204209,0.148813676,0.181012689,0.102801533,0.172361378,0.120316312,0.211185833,0.213417425,0.140707373,0.227148293,0.15198995,0.13431526,0.123125144,0.21760195,0.112170053,0.137360169,0.202420923
662,0.209362547,0.128058322,0.223475945,0.149663614,0.181574457,0.103115686,0.172635514,0.120513043,0.211456597,0.214349798,0.14064204,0.228045464,0.152756887,0.134316153,0.123544015,0.218626302,0.112631208,0.137590235,0.202698699
663,0.210240165,0.12865625,0.224668429,0.150462274,0.182130898,0.103632475,0.173279615,0.120771411,0.211540556,0.214944968,0.141416242,0.230161798,0.15427152,0.134525274,0.123646863,0.219266528,0.113143535,0.138153179,0.203491805
664,0.207751105,0.127510789,0.222248866,0.148947807,0.180418435,0.102483418,0.171324596,0.119463435,0.208910728,0.212706128,0.139934212,0.227393844,0.152726763,0.133150987,0.121928166,0.216949315,0.111940981,0.136700208,0.201370549
665,0.210373449,0.128947282,0.225383237,0.150992725,0.182808183,0.103795238,0.173248971,0.120853218,0.211143684,0.215180918,0.141752201,0.230390902,0.154712579,0.134577131,0.123607157,0.219705853,0.113185755,0.138580589,0.204221954
666,0.208419905,0.127654592,0.222827145,0.149290069,0.181081594,0.10258878,0.171343891,0.119556853,0.208563424,0.213088303,0.140639558,0.227383687,0.152475871,0.1329412,0.122477681,0.217407881,0.111854695,0.137195645,0.202377901
667,0.209538709,0.12817547,0.224076662,0.14991261,0.182065692,0.10303015,0.171783921,0.120041578,0.209519547,0.214629484,0.141819514,0.229558195,0.153710862,0.133496921,0.123172928,0.218674254,0.112285241,0.138058347,0.203796824
668,0.207627293,0.126801542,0.221753273,0.148014735,0.180008246,0.102044032,0.169899849,0.118573708,0.206599559,0.212679839,0.139518449,0.226388339,0.15107503,0.131652154,0.121873152,0.216452389,0.11124377,0.136684754,0.201807197
669,0.207760709,0.127027623,0.222326717,0.148061673,0.179961739,0.102197224,0.169667116,0.118587974,0.206628228,0.212315924,0.139868515,0.227073251,0.151422907,0.131819905,0.121721195,0.216719931,0.111073391,0.137027956,0.201964405
670,0.210329253,0.129000982,0.225352087,0.15014017,0.182147962,0.103192543,0.171374711,0.119693085,0.208938899,0.215235838,0.142155597,0.230359129,0.153442973,0.133289939,0.12322996,0.219526816,0.112443085,0.138583919,0.204235899
671,0.2086386,0.128001186,0.224181945,0.149160685,0.180389258,0.102240353,0.169771668,0.118470289,0.207267144,0.213611372,0.14026254,0.229465584,0.152843899,0.131979622,0.122125738,0.217712402,0.111633887,0.137414255,0.202540956
672,0.211147371,0.129985261,0.22634423,0.151107455,0.182656389,0.1031105,0.171594349,0.119564756,0.209133956,0.216370319,0.142765756,0.231771114,0.155029604,0.133388885,0.123652354,0.220635269,0.112594756,0.138986035,0.204653548
673,0.210574085,0.129708452,0.225741611,0.150986207,0.182447207,0.103271567,0.170904227,0.11943083,0.208897757,0.214985566,0.142365483,0.231156443,0.155005932,0.133011611,0.123498787,0.22030834,0.112332073,0.138593611,0.2044468
674,0.211382061,0.130009764,0.226395065,0.151584427,0.183594185,0.103888461,0.171844063,0.120014196,0.209799398,0.216209702,0.142588556,0.231122966,0.154816116,0.133301692,0.123817109,0.221250391,0.112381526,0.139400545,0.205248494
675,0.211280279,0.129640095,0.225900028,0.151402281,0.18363175,0.103775133,0.171353211,0.120237554,0.208766156,0.215705885,0.14303511,0.231018029,0.154930327,0.133063692,0.123557952,0.221031687,0.112140878,0.139250108,0.204955749
676,0.210825834,0.129325921,0.225295751,0.150901677,0.183088821,0.103488161,0.171010083,0.119836048,0.20822489,0.215642351,0.141511521,0.230201666,0.15431971,0.132465742,0.123307895,0.220758384,0.111895952,0.138540707,0.204722681
677,0.212956086,0.130509929,0.227236002,0.151976556,0.184494363,0.104143121,0.172330604,0.120675471,0.209681941,0.217715208,0.143435867,0.232780722,0.155416087,0.133509315,0.124517808,0.22288946,0.112601483,0.139839085,0.206690062
678,0.216071171,0.132334905,0.230707233,0.154374914,0.186905103,0.105608169,0.174064435,0.122290016,0.212336715,0.221092595,0.144887448,0.236321378,0.157962413,0.135511918,0.126224224,0.226237875,0.114083419,0.141556322,0.209523566
679,0.216050008,0.132176626,0.230881416,0.154287853,0.186774539,0.105613331,0.173865062,0.121853907,0.211918467,0.221071008,0.144905666,0.235599044,0.15807361,0.135264996,0.126281485,0.226101165,0.114323275,0.141770261,0.209358606
680,0.215356491,0.131943158,0.230853023,0.154441835,0.186658021,0.105635346,0.173449452,0.121683393,0.211288729,0.219963621,0.145079377,0.235670083,0.157930671,0.135026293,0.125923546,0.22562934,0.114140186,0.141842526,0.20911134
681,0.215923643,0.132124233,0.231352079,0.154476928,0.186916114,0.105971141,0.173643152,0.121832739,0.211213525,0.221242116,0.145987558,0.23607912,0.158566467,0.135068234,0.126230633,0.226123676,0.114454035,0.142242704,0.209173162
682,0.21503835,0.13213605,0.231067196,0.154016264,0.186140709,0.106048076,0.173048706,0.121457952,0.21009053,0.220339117,0.1457616,0.23598854,0.158096589,0.134876972,0.125589944,0.225366246,0.11410616,0.142119216,0.208750706
683,0.213874427,0.131526557,0.229866277,0.153212154,0.185121953,0.105681497,0.171755642,0.121062332,0.208493527,0.218951916,0.144507238,0.234763602,0.156876397,0.134215318,0.124948095,0.224370801,0.113462733,0.141379645,0.207841292
684,0.21307347,0.131300811,0.229305083,0.152737122,0.184412818,0.105442803,0.170541265,0.120502228,0.207469235,0.218334939,0.144083164,0.234891185,0.156691864,0.133716652,0.124498069,0.22363278,0.113077477,0.140963887,0.206962781
685,0.211766573,0.130651369,0.228062945,0.152007796,0.183763361,0.104679604,0.169127816,0.120092246,0.20597994,0.216301904,0.143419098,0.233424204,0.155547952,0.132945667,0.124300474,0.222718884,0.112194344,0.140312841,0.205846512
686,0.199921112,0.122873362,0.214720112,0.143310804,0.173601999,0.098558942,0.158197019,0.112870455,0.192938913,0.204319534,0.135464699,0.219814514,0.14637702,0.12473988,0.117364921,0.209761091,0.105708117,0.132318332,0.193921969
687,0.183055472,0.112435572,0.196289517,0.131062029,0.158996594,0.089852803,0.143349625,0.102853738,0.174715999,0.187616581,0.12346513,0.200915308,0.134583269,0.112704781,0.107513347,0.19129939,0.096242548,0.120750128,0.177042819
688,0.163460009,0.100239284,0.174711975,0.116724079,0.141736065,0.079965093,0.126133712,0.09110229,0.154088918,0.16682921,0.110120815,0.178606215,0.119958561,0.099324488,0.095637534,0.170346675,0.085380565,0.107667466,0.157588347
689,0.152603653,0.09353042,0.162372569,0.109244902,0.132331811,0.074626784,0.116840131,0.084714178,0.14257841,0.156555726,0.102901784,0.16642002,0.1120298,0.091496836,0.089119806,0.158358771,0.079773865,0.100393906,0.147172462
690,0.154183969,0.094911016,0.163984458,0.110755126,0.133691529,0.075700707,0.118303734,0.085848557,0.144319342,0.157767648,0.104021975,0.168164148,0.113370229,0.092916225,0.090619735,0.160152456,0.080760598,0.101688211,0.148649419
691,0.162842479,0.101022042,0.173279121,0.117656845,0.141933703,0.080854444,0.125746761,0.091610175,0.153132978,0.166299328,0.110523025,0.177344703,0.120409981,0.099326217,0.096062897,0.169625913,0.086124104,0.107865711,0.157548949
692,0.172611924,0.107303425,0.18393953,0.124667831,0.150321403,0.085881087,0.133751806,0.097352302,0.162612336,0.176764162,0.117373895,0.188018321,0.127861188,0.105940949,0.102060245,0.179534089,0.092028587,0.114386172,0.166922683
693,0.178741074,0.111418238,0.190270586,0.129062257,0.155657668,0.088993434,0.138455492,0.101089005,0.167953375,0.182915895,0.121509673,0.194375997,0.132243502,0.1099942,0.1059213,0.185831957,0.095649276,0.118833013,0.172468822
694,0.185342502,0.115970814,0.197210125,0.134279868,0.161071645,0.092715548,0.143426208,0.105167587,0.174067438,0.189249352,0.126432762,0.201254328,0.137765466,0.114315376,0.110218343,0.192227956,0.099469008,0.123463492,0.178998963
695,0.188761196,0.118761978,0.20153599,0.136794685,0.163995605,0.094940608,0.146551834,0.107282671,0.177341952,0.19353642,0.129084261,0.206266709,0.140330579,0.116236355,0.113211073,0.195874265,0.10196597,0.126259079,0.182534179
696,0.194054474,0.122647603,0.206921271,0.141229679,0.169341449,0.098824871,0.151245595,0.111036263,0.182527715,0.198935564,0.133231692,0.211759697,0.144554273,0.120422389,0.116927402,0.201524091,0.105411584,0.130325189,0.188015113
697,0.201475453,0.127818775,0.214675082,0.147182956,0.176222789,0.103528516,0.157419647,0.115983016,0.189685236,0.205904962,0.138306541,0.219968584,0.150426615,0.125806609,0.122045113,0.208961956,0.110297457,0.13539857,0.19540181
698,0.206415734,0.131607689,0.219679438,0.151181659,0.181113311,0.106824512,0.161651543,0.119713663,0.194028887,0.211144049,0.142609191,0.224873027,0.154705292,0.129550443,0.12587077,0.213982743,0.113636395,0.139420776,0.20028989
699,0.208636015,0.133454015,0.22114722,0.153053401,0.18290258,0.108371093,0.162741165,0.121107022,0.194777807,0.213708736,0.144603873,0.226570165,0.156614469,0.13088838,0.127590702,0.215342571,0.115176513,0.14088615,0.201928447
700,0.206136536,0.132589396,0.21853801,0.151601729,0.18046426,0.107707441,0.160500871,0.120108562,0.191597135,0.210559266,0.143884114,0.22320877,0.155033763,0.128913797,0.12686495,0.212404102,0.114584562,0.140082465,0.199470553